RBD,DV_RBD,NOMBRE_ESTABLECIMIENTO,DEPENDENCIA,AREA,COD_REGION,COD_PROV,COD_COM_EST,COMUNA,PRIMERA_PRIORIDAD,SEGUNDA_PRIORIDAD,TERCERA_PRIORIDAD,NO_VULNERABLES,SIN_INFORMACION,TOTAL_MATRICULA_2015,IVE_SINAE_2016
14416,9,COLEGIO DOMINGO ORTIZ DE ROZAS,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,224,20,109,214,9,576,61.3
14418,5,COLEGIO PANAL  ANEXO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,80,14,22,25,8,149,77.9
14420,7,COLEGIO EL ALBA,PARTICULAR SUBVENCIONADO,URBANO,5,56,5604,EL QUISCO,82,10,33,46,5,176,71
14452,5,COLEGIO LUTERANO CONCORDIA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,58,12,33,68,6,177,58.2
14453,3,COLEGIO LOS LIBERTADORES,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,77,10,86,57,14,244,70.9
14479,7,ESCUELA BASICA MUNICIPAL ARAUCARIA,MUNICIPAL - DAEM,URBANO,5,54,5402,CABILDO,265,38,71,88,1,463,80.8
14482,7,COLEGIO NUEVO HORIZONTE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,98,16,57,47,0,218,78.4
14487,8,COLEGIO MAESE DA VINCI,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,132,17,57,60,2,268,76.9
14490,8,COLEGIO MANANTIAL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,231,37,77,188,5,538,64.1
14494,0,COLEGIO EVANGELICO LABRANZA DE DIOS,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,35,4,38,73,8,158,48.7
14504,1,COLEGIO CRISTIANO CON-CON,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,101,15,28,55,2,201,71.6
14506,8,COLEGIO APUMANQUE,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,209,14,97,175,86,581,55.1
14507,6,COLEGIO NUESTRO TIEMPO,PARTICULAR SUBVENCIONADO,URBANO,5,56,5602,ALGARROBO,94,17,37,45,1,194,76.3
14510,6,COLEGIO NACIONAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,94,18,160,162,48,482,56.4
14511,4,COLEGIO SANTA BARBARA DE LA REINA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,93,18,37,56,1,205,72.2
14514,9,COLEGIO EL ARRAYAN,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,212,14,123,259,6,614,56.8
14515,7,COLEGIO GABRIELA MISTRAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,72,16,72,46,11,217,73.7
14516,5,ESCUELA  ESPECIAL CANEC,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,16,4,5,4,1,30,83.3
14518,1,COLEGIO BUENAVENTURA JOGLAR AMANDI,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,16,5,21,16,8,66,63.6
14523,8,LIONS SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,297,39,131,171,5,643,72.6
14526,2,COLEGIO ALONSO DE QUINTERO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5107,QUINTERO,183,13,62,182,11,451,57.2
14527,0,KING EDWARD'S SCHOOL 2,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,24,4,15,6,1,50,86
14533,5,COLEGIO CRISTIANO LOS PINOS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,57,14,55,44,9,179,70.4
14534,3,COLEGIO AMANCAY LIMACHE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,75,24,71,81,18,269,63.2
14537,8,COLEGIO ADONAY PUKALAN,PARTICULAR SUBVENCIONADO,URBANO,5,54,5401,LA LIGUA,113,17,34,60,1,225,72.9
14538,6,COL.SANTO DOMINGO DE GUZMAN,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,116,11,77,211,69,484,42.1
14539,4,ESCUELA DE LENGUAJE SANTA INES,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,92,10,22,42,2,168,73.8
14541,6,COLEGIO PATRICIO LYNCH,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,79,10,63,116,14,282,53.9
14546,7,ESCUELA RUBEN DARIO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,63,5,10,37,0,115,67.8
14548,3,COLEGIO LOS AROMOS,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,16,2,4,5,0,27,81.5
14552,1,COLEGIO SAN NICOLAS DE CANAL CHACAO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,163,31,68,107,5,374,70.1
14565,3,VERDOYHAM SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,57,5703,LLAILLAY,107,13,25,44,0,189,76.7
14568,8,COLEGIO CRISTO REY SALVADOR,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,61,18,50,125,6,260,49.6
14573,4,ESC. RURAL PARA EL CAJON DE SAN PEDRO,PARTICULAR SUBVENCIONADO,RURAL,5,55,5501,QUILLOTA,30,2,1,2,0,35,94.3
14580,7,COLEGIO BOSTON,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,68,15,57,38,6,184,76.1
14587,4,COLEGIO SAN IGNACIO DE LOYOLA,PARTICULAR SUBVENCIONADO,URBANO,5,57,5703,LLAILLAY,83,8,35,39,2,167,75.4
14593,9,COLEGIO VALLE DE ARAUCO,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,103,17,33,45,2,200,76.5
14594,7,COLEGIO QUILLOTA TERRANOVA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,67,8,45,89,19,228,52.6
14599,8,COLEGIO POETA DANIEL DE LA VEGA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,33,9,38,45,16,141,56.7
14601,3,COLEGIO SPEIRO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,48,5,32,38,8,131,64.9
14602,1,COLEGIO SIGLO  XXI,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,84,39,79,28,2,232,87.1
14605,6,COLEGIO VILLA ACONCAGUA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,309,39,83,137,5,573,75.2
14606,4,COLEGIO PUERTO PAZ,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,60,5,13,21,6,105,74.3
14608,0,COLEGIO JUANITA FERNANDEZ,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,249,34,99,196,3,581,65.7
14614,5,COLEGIO VEDRUNA,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,95,5,73,275,16,464,37.3
14616,1,COLEGIO LOS PRINCIPES,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,72,2,57,65,12,208,63
14621,8,COLEGIO ANA ROMAN WALDNER,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,31,5,9,9,0,54,83.3
14622,6,COLEGIO SAN AGUSTIN,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,107,18,52,31,10,218,81.2
14626,9,COLEGIO ARAUCARIAS,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,42,11,28,37,1,119,68.1
14629,3,COLEGIO CASTELIANO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,206,23,136,263,12,640,57
14637,4,COLEGIO HYATT,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,84,8,54,35,1,182,80.2
14639,0,COLEGIO GHERARDELLI,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,87,16,43,15,2,163,89.6
14641,2,COLEGIO  PAULA  VIVANCO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,124,31,72,34,5,266,85.3
14642,0,COLEGIO CRISTIANO EMBAJADORES DEL REY,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,70,11,35,30,5,151,76.8
14643,9,CASABLANCA BILINGUAL SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5102,CASABLANCA,81,9,27,49,4,170,68.8
14649,8,COLEGIO SAN FRANCISCO DE ASIS,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,111,8,15,12,0,146,91.8
14659,5,COLEGIO INGLES SAN ANFELI,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,85,6,35,19,3,148,85.1
14670,6,COLEGIO SAN SEBASTIAN,PARTICULAR SUBVENCIONADO,URBANO,5,53,5301,LOS ANDES,92,18,84,329,42,565,34.3
14671,4,COLEGIO TIERRA DEL FUEGO,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,283,25,92,137,5,542,73.8
14672,2,COLEGIO BLAISE PASCAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,74,16,50,39,10,189,74.1
14673,0,COLEGIO NUEVA ERA SIGLO XXI  QUILLOTA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,138,19,45,93,3,298,67.8
14674,9,COLEGIO NUEVO MILENIO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,126,29,139,185,41,520,56.5
14675,7,COLEGIO SAN SEBASTIAN DE AKIVI,PARTICULAR SUBVENCIONADO,URBANO,5,52,5201,ISLA DE PASCUA,104,15,36,55,5,215,72.1
14676,5,COLEGIO CANEC VALPARAISO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,4,0,0,2,0,6,66.7
14677,3,COLEGIO CAPITAN ARTURO PRAT CHACON,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,75,25,64,43,5,212,77.4
14678,1,ESCUELA JUAN DE SAAVEDRA,MUNICIPAL - CORPORACIÓN,URBANO,5,51,5101,VALPARAÍSO,95,12,8,7,0,122,94.3
14687,0,COLEGIO GEA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,52,12,63,63,28,218,58.3
14697,8,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE,MUNICIPAL - DAEM,URBANO,5,57,5701,SAN FELIPE,292,47,115,199,1,654,69.4
14699,4,COLEGIO FENIX,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,77,7,83,177,4,348,48
14703,6,THE KINGSTOWN SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,106,25,123,251,113,618,41.1
14706,0,COLEGIO SAN FRANCISCO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,146,19,35,16,1,217,92.2
14707,9,COLEGIO PORTALIANO,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,70,7,51,151,11,290,44.1
14716,8,PAN AMERICAN COLLEGE VINA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,36,2,61,107,43,249,39.8
14717,6,COLEGIO LAS AMERICAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,83,26,76,111,14,310,59.7
14718,4,COLEGIO PRINCIPE DE ASTURIAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,29,7,16,22,3,77,67.5
14719,2,MATURANA SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,55,9,15,3,2,84,94
14720,6,LICEO GASTRONOMIA Y TURISMO,MUNICIPAL - CORPORACIÓN,URBANO,5,58,5801,QUILPUÉ,109,24,43,28,2,206,85.4
14737,0,CTRO EDUCAT INTEGRAL RAYEN,PARTICULAR SUBVENCIONADO,URBANO,5,55,5503,HIJUELAS,23,1,3,4,0,31,87.1
14750,8,COLEGIO GREENLAND SAN FELIPE,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,40,4,36,99,12,191,41.9
14751,6,COLEGIO EL ROBLE DE SANTO DOMINGO,PARTICULAR SUBVENCIONADO,URBANO,5,56,5606,SANTO DOMINGO,36,13,33,97,18,197,41.6
14753,2,COLEGIO MONTEALEGRE,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,27,6,27,72,26,158,38
14760,5,COLEGIO PADRE ZANANDREA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,123,19,42,74,3,261,70.5
14762,1,COLEGIO PARTICULAR ANDES-CHILE,PARTICULAR SUBVENCIONADO,URBANO,5,53,5301,LOS ANDES,54,7,41,111,17,230,44.3
14764,8,COLEGIO UMBRAL DE CURAUMA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,77,9,104,213,134,537,35.4
14770,2,COL.PRECURSOR FRANCISCO DE MIRANDA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,247,25,117,170,17,576,67.5
14771,0,COLEGIO CARLOMAGNO,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,55,12,66,99,27,259,51.4
14773,7,COLEGIO GUARDIAMARINA RIQUELME,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,96,5,59,119,10,289,55.4
14775,3,COLEGIO MONTESOL 2,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,42,8,33,81,67,231,35.9
14778,8,COLEGIO SAN NICOLAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,149,16,51,18,1,235,91.9
14779,6,COLEGIO MAR ABIERTO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,44,2,49,84,40,219,43.4
14782,6,COLEGIO ANTUMAPU,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,137,18,30,58,2,245,75.5
14783,4,COLEGIO NUEVA ERA SIGLO XXI,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,144,20,111,258,101,634,43.4
14788,5,COLEGIO PAPA JUAN PABLO II,PARTICULAR SUBVENCIONADO,URBANO,5,56,5601,SAN ANTONIO,136,16,66,67,1,286,76.2
14790,7,COLEGIO SAINT-LAWRENCE,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,81,10,58,38,4,191,78
14801,6,COLEGIO LAS PALMAS,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,122,25,46,73,0,266,72.6
14804,0,COLEGIO SAN BLAS,PARTICULAR SUBVENCIONADO,URBANO,5,58,5801,QUILPUÉ,158,34,58,13,4,267,93.6
14805,9,COLEGIO EL QUISCO,MUNICIPAL - DAEM,URBANO,5,56,5604,EL QUISCO,186,23,32,34,0,275,87.6
14818,0,COLEGIO NUMANCIA,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,95,5,75,134,44,353,49.6
14819,9,COLEGIO CERVANTINO,PARTICULAR SUBVENCIONADO,URBANO,5,57,5705,PUTAENDO,92,8,38,55,1,194,71.1
14820,2,COLEGIO SANTA MARIA COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,5,57,5706,SANTA MARÍA,178,24,40,69,0,311,77.8
14822,9,COLEGIO ALBORADA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,240,26,86,109,2,463,76
14823,7,COLEGIO ANTONIO ZANOLETTI,PARTICULAR SUBVENCIONADO,URBANO,5,54,5403,PAPUDO,69,6,30,25,4,134,78.4
14824,5,COLEGIO EVEREST CENTRAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,134,13,107,58,14,326,77.9
14825,3,NUEVO COLEGIO PART. DE CARTAGENA,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,176,15,52,81,2,326,74.5
14848,2,ESCUELA PART. ANNY SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,55,5504,LA CRUZ,128,11,33,42,1,215,80
14856,3,SUNNYLAND SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,217,25,85,128,6,461,70.9
14860,1,COLEGIO HERMANO EUGENIO EYRAUD,PARTICULAR SUBVENCIONADO,URBANO,5,52,5201,ISLA DE PASCUA,81,9,63,91,19,263,58.2
14862,8,COLEGIO NAZAREO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,125,9,17,24,0,175,86.3
14865,2,COLEGIO TECNICO ALIANZA EDUCACIONAL,PARTICULAR SUBVENCIONADO,URBANO,5,58,5802,LIMACHE,115,26,20,9,0,170,94.7
14866,0,COLEGIO ALTAZOR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5103,CONCÓN,68,5,102,250,128,553,31.6
14870,9,COLEGIO ENTRE VALLES,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,87,14,53,32,1,187,82.4
14871,7,COLEGIO ALIMAPU,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,18,0,21,20,20,79,49.4
14879,2,"LICEO PART, MIXTO SAN FELIPE",PARTICULAR SUBVENCIONADO,URBANO,5,57,5701,SAN FELIPE,595,97,164,238,3,1097,78
14881,4,LICEO ALDEA EDUCATIVA RAPA NUI,MUNICIPAL - DAEM,URBANO,5,52,5201,ISLA DE PASCUA,30,2,5,6,0,43,86
14885,7,COLEGIO LEONARDO DA VINCI,PARTICULAR SUBVENCIONADO,URBANO,5,57,5703,LLAILLAY,73,1,22,38,1,135,71.1
14896,2,COLEGIO SAN HERNALDO,PARTICULAR SUBVENCIONADO,URBANO,5,51,5105,PUCHUNCAVÍ,90,14,49,66,3,222,68.9
14901,2,COLEGIO SIMON BOLIVAR,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,178,22,93,209,12,514,57
14902,0,COLEGIO FUNDADORES DE LA CALERA,PARTICULAR SUBVENCIONADO,URBANO,5,55,5502,LA CALERA,167,13,83,122,16,401,65.6
14912,8,COLEGIO SAN ANTONIO DE VILLA ALEMANA,PARTICULAR SUBVENCIONADO,URBANO,5,58,5804,VILLA ALEMANA,104,23,166,283,78,654,44.8
14913,6,COLEGIO GALILEO,PARTICULAR SUBVENCIONADO,URBANO,5,55,5501,QUILLOTA,55,6,31,69,6,167,55.1
14917,9,SCIENCE´S COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,72,13,36,80,17,218,55.5
14919,5,COLEGIO ALEMAN AMADEUS,PARTICULAR SUBVENCIONADO,URBANO,5,56,5604,EL QUISCO,14,0,7,7,1,29,72.4
14922,5,COLEGIO LAS ACACIAS,PARTICULAR SUBVENCIONADO,URBANO,5,51,5101,VALPARAÍSO,76,20,43,60,7,206,67.5
14923,3,COLEGIO WINTERHILL VIÑA DEL MAR,PARTICULAR SUBVENCIONADO,URBANO,5,51,5109,VIÑA DEL MAR,48,9,60,120,70,307,38.1
14953,5,COLEGIO PEUMAYÉN,PARTICULAR SUBVENCIONADO,URBANO,5,56,5603,CARTAGENA,94,8,57,72,4,235,67.7
15501,2,COLEGIO PARTICULAR LUCILA GODOY ALCAYAGA,PARTICULAR SUBVENCIONADO,URBANO,6,63,6310,SANTA CRUZ,280,55,69,84,0,488,82.8
15502,0,INSTITUTO MONSENOR LECAROS,PARTICULAR SUBVENCIONADO,URBANO,6,61,6104,COLTAUCO,94,20,48,53,0,215,75.3
15515,2,COLEGIO PARTICULAR SUBV. CHILDREN SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,61,6106,GRANEROS,147,25,46,64,2,284,76.8
15522,5,CHARLY SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,62,6201,PICHILEMU,60,9,18,48,4,139,62.6
15526,8,ESCUELA MUNICIPAL AMERICA,MUNICIPAL - DAEM,URBANO,6,62,6204,MARCHIHUE,142,22,26,64,2,256,74.2
15534,9,COLEGIO SAN IGNACIO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,54,5,40,166,49,314,31.5
15535,7,ESCUELA SANTA TERESA DE AVILA,MUNICIPAL - DAEM,RURAL,6,61,6115,RENGO,107,31,31,31,0,200,84.5
15544,6,COLEGIO CRIPTOCARYA ALBA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6112,PEUMO,85,5,27,34,1,152,77
15554,3,EL PEQUENO MOZART,PARTICULAR SUBVENCIONADO,URBANO,6,61,6108,MACHALÍ,160,9,82,215,48,514,48.8
15569,1,ESCUELA PUERTECILLO,MUNICIPAL - DAEM,RURAL,6,62,6205,NAVIDAD,3,0,0,0,0,3,100
15570,5,ESCUELA BASICA GALVARINO VALENZUELA MORAGA,MUNICIPAL - DAEM,URBANO,6,63,6304,LOLOL,197,45,36,50,2,330,84.2
15571,3,COLEGIO PARTICULAR LA PRIMAVERA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6114,QUINTA DE TILCOCO,83,6,20,14,0,123,88.6
15579,9,COLEGIO PARTICULAR ALMA MATER,PARTICULAR SUBVENCIONADO,URBANO,6,61,6115,RENGO,83,11,39,93,1,227,58.6
15585,3,COLEGIO CRISTIANO RESURRECCION,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,76,15,51,149,4,295,48.1
15588,8,ROSARIO COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,6,61,6115,RENGO,83,16,32,37,0,168,78
15589,6,COLEGIO ALCALDE PEDRO URBINA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6112,PEUMO,117,18,41,43,0,219,80.4
15593,4,COLEGIO AMERICANO,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,244,37,88,103,3,475,77.7
15594,2,COLEG.TERESIANO JUANITA FERNANDEZ SOLAR,PARTICULAR SUBVENCIONADO,URBANO,6,61,6110,MOSTAZAL,117,17,58,65,0,257,74.7
15596,9,INSTITUTO SAN VICENTE DE TAGUA TAGUA,MUNICIPAL - CORPORACIÓN,URBANO,6,61,6117,SAN VICENTE,186,46,37,70,0,339,79.4
15600,0,ALBERTO HURTADO CRUCHAGA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6105,DOÑIHUE,121,23,80,117,6,347,64.6
15601,9,COLEGIO ANTILEN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6115,RENGO,161,13,88,218,16,496,52.8
15605,1,COLEGIO HUMANISTA INTEGRADO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,34,12,27,100,1,174,42
15608,6,ESCUELA SAN HERNAN,MUNICIPAL - CORPORACIÓN,URBANO,6,63,6301,SAN FERNANDO,276,23,28,19,0,346,94.5
15610,8,"COLEGIO PARTIC, SAN JOSE DE LA MONTANA",PARTICULAR SUBVENCIONADO,URBANO,6,63,6303,CHIMBARONGO,185,58,110,192,1,546,64.7
15614,0,ESCUELA EL NARANJAL,MUNICIPAL - DAEM,URBANO,6,61,6115,RENGO,363,76,124,170,1,734,76.7
15615,9,ESCUELA QUEBRADA NUEVO REINO,MUNICIPAL - DAEM,RURAL,6,62,6201,PICHILEMU,4,0,0,1,0,5,80
15621,3,COLEGIO PARTICULAR EL REAL,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,74,19,63,134,1,291,53.6
15622,1,COLEGIO PARTICULAR LOMAS BLANCAS,PARTICULAR SUBVENCIONADO,URBANO,6,63,6305,NANCAGUA,89,25,48,61,1,224,72.3
15624,8,COLEGIO MISTRAL,PARTICULAR SUBVENCIONADO,URBANO,6,61,6107,LAS CABRAS,246,59,144,221,1,671,66.9
15627,2,COLEGIO SAN FRANCISCO,PARTICULAR SUBVENCIONADO,RURAL,6,61,6108,MACHALÍ,139,28,30,59,2,258,76.4
15632,9,COLEGIO SAN ANGELO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,130,13,33,72,1,249,70.7
15633,7,BRITISH COLLEGE L.T.D.,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,89,16,67,100,13,285,60.4
15643,4,INSTITUTO CRISTIANO EDUMASTER COLLEGE,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,110,22,20,18,1,171,88.9
15646,9,INSTITUTO SANTA TERESA DE LOS ANDES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6106,GRANEROS,520,136,167,273,4,1100,74.8
15650,7,COLEGIO NAZARETH,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,42,6,28,128,8,212,35.8
15657,4,COLEGIO NEHUEN,PARTICULAR SUBVENCIONADO,URBANO,6,61,6117,SAN VICENTE,167,31,70,236,5,509,52.7
15662,0,INSTITUTO SAN LORENZO,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,90,13,75,309,14,501,35.5
15664,7,COLEGIO MANQUEMAVIDA,PARTICULAR SUBVENCIONADO,URBANO,6,63,6310,SANTA CRUZ,382,23,112,200,14,731,70.7
15676,0,COLEGIO HISPANO CHILENO EL PILAR,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,87,18,58,195,51,409,39.9
15682,5,COLEGIO MAGISTER,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,40,11,18,82,2,153,45.1
15683,3,COLEGIO EVELYN S SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,63,6310,SANTA CRUZ,116,16,43,91,7,273,64.1
15684,1,INSTITUTO HANS CHRISTIAN ANDERSEN,PARTICULAR SUBVENCIONADO,URBANO,6,63,6301,SAN FERNANDO,43,5,40,140,13,241,36.5
15690,6,COLEGIO LOS CIPRESES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6105,DOÑIHUE,155,35,99,211,2,502,57.6
15700,7,COLEGIO LA REPUBLICA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,113,15,85,320,8,541,39.4
15705,8,COLEGIO SANTA TERESA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,26,3,15,58,1,103,42.7
15707,4,COLEGIO RANCAGUA,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,36,7,16,101,29,189,31.2
15719,8,COLEGIO FRAY ANDRES,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,35,6,8,36,3,88,55.7
15724,4,ESCUELA FERNANDA AEDO FAUNDEZ,MUNICIPAL - DAEM,URBANO,6,61,6115,RENGO,271,50,74,54,0,449,88
15726,0,COLEGIO SAN SEBASTIAN SCHOOL,PARTICULAR SUBVENCIONADO,URBANO,6,61,6101,RANCAGUA,285,41,87,145,4,562,73.5
15728,7,COLEGIO MUNICIPAL HUALLILEN,MUNICIPAL - DAEM,URBANO,6,61,6103,COINCO,152,18,28,27,4,229,86.5
